text,label
 girl you stay inviting me but not doing a follow-up hahaha... no phone call to check up on me,0
 i was in a hospital for a week and a half pretty much on the virge of dying.,0
My new car is already giving me problems  That cant be a good sign.,0
" Yeah, plus it`s just a little too far to walk to Pinocchio`s for sushi",0
 That`s awesome! We have that this weekend too but I can`t go because I`m moving this Sat.  I should be a lot of fun though,1
http://survivingtheworld.net/Lesson5.html << I chose the wrong career,0
_O_C I`m seriously screwed  I haven`t studied at all!!!! :`(,0
thinking about new.. oh yes .. btw bankroll stays at $14.88.. so down a bit from yesterday.. and I won`t whine about bad beats  ..,1
 very much much much mash!!!! more please,1
" That`s not good, sorry to hear that, where did he park it?",0
" Thanks for the heads up, Ethan. Watching it now",1
"#liesboystell Your the only one, I love (they really have several women)",0
nice night  bed time; work from 4:30-8:45 tomorrow,1
 no im not going this wknd  sorry it took me forever to respond i just realized twitter isnt txting me ur updates!,0
yay i hit 50 subscribers on youtube. go me  lol.,1
Watching Ellen Love her!! then doing the dishes  and tanning ...it`s gorgeous out!,1
bad hair day,0
 don`t say that - I really miss my red Porsche (sold it 2 yrs ago),0
"_xox  Oh god, everyone`s dying.  But it`s mainly justin depressing me",0
"quitting my beloved job... having a long luvly  vacation at Koh Tao (turtle island), south of Thailand... SEA, SAND, SUN...WANNA JOIN ME?",1
"Wow, mosquitoes in the backyard suck.  So does coughing myself half to death in the middle of the night and keeping Cassidy awake too.",0
Site of our first date - Macri`s Deli - closed.  Lunching at favorite local Greek spot - The Trojan Horse - instead.,1
 Thank you!  I`m working on `s,1
" And ooh, you changed your Twitter name! I approve whole heartedly.",1
 Hi Sharon Missed you on our x factor last year!!  Come Back!! x,1
Bummed out I am missing a rock climbing trip next week,0
I dont like the dentist...they make my gums hurt,0
" YAY! Hope your day at work is wonderful, Sis! We have a Bank Holiday in England today so everyone is off work",1
whohoo!  Erin just got accepted to Ottawa U nursing school at the Algonquin Pembroke campus.  I just may get my girl back,1
"Just got in a bit of a car accident, poor Patrick",0
" that`s family for you  imna crash, woke up 630 3 days in a row....lol",0
I feel I owe it to  to listen to her new albums (everything released after `Chains`) since she was nice to me on Twitter!!,1
"Getting Emilie in half an hour, should get up.... Have a nice day all! Talk later I hope",1
Goodnight peoples!,1
"I hate to say this, but CLA really should have had a press conference or something today.",0
 thanks so much! we love fanmail  talk to us anytime,1
"Cleaned four bathrooms this afternoon....(yes, go ahead and feel sorry for me...lol)....mine are still waiting for my attention",0
**** if there is anytime I need my car... its now! Dammit,0
" hi there, nice to meet you.  I am new to twitter and I guess you are too?",1
 It was on March 22nd in UK..today all quiet here regarding mothers day  Very sweet of u to wish though..thanks!,1
has plopped TWICE! TWICE!  http://plurk.com/p/svs0y,0
" Youtube. ) Really awesome quality, actually.",1
HAPPY MOTHERS DAY TO ALL THE MOTHERS OUT THERE!!!!!!!,1
_ thats coz we love you,1
Good Morning Everyone,1
 Wahey! Fancy meeting you here  Thanks for the tweet and great to be twittered together,1
_marie1 hey beautiful whats up?,1
Aww I got to see my 1st grade teacher`s last day before she retired,1
"  caww that sounds good, I hope you`re right",1
 Good to hear  I have a feeling though the `behind the scenes` and/or being there is better than what is shown on TV!,1
 Thanks for the advice! Went to the doctor`s and slept a lot yesterday  Must be the meds.,1
baby alex i miss you  ily<3 good night</3,1
Ahhhhhh I got stitches  I seriously cant wait to go to the beach! SUMMER HURRY UP!!!!!!,1
Just when I thought albany couldn`t any worse my ao`s leave me,0
 Having an awesome day? You should... I expect as much out of you  #awesomeupdater,1
Feel like death  evil headache and need to pack and drive to parents. Bum.,0
"I told andrew that JT is going to cameo @ MTV movie awards. He said, 'he`s pissing me off.' guess they`re in a fight",0
 anyday! I hate living here!,0
its so sad when the dad dies  hakuna matana it means no worries for...,0
 being sunburnt is horrible,0
ok shopping was far too fun ~ unpacking the bags now,1
" Rest is important, but like everything else don`t over do it.",1
just got back from greenlake.  it was such a nice day today!,1
Rewarding myself with dinner at American Dream pizza on the rooftop terrace. Perfection  got 7 pages done on the prospectus!!,1
 I LLLOOOVVVEEE ICARLY,1
"ohhhh, how sad...I didnï¿½t get it!",0
 can`t wait to crack it open and no doubt will learn from it as well as support my evangelizing cubicle-freedom-ness!,1
Finally got my money. Too bad it goes to bills,0
http://twitpic.com/67di2 - This is what I meant when I said my skin is terrible. Plus sunburnt chest.,0
"is tryna find her a 30 yr old junt with a 401 k, stable job, good home with an extra room 4 me and my baggage..so tired of u young dudes",1
 Hey Mary! This Is My Twitter  (Karishmaa1) Luvv Youu ?,1
Ugh! Plane delayed due to weather!  Stuck with another hour to kill.  http://twitpic.com/67xs0,0
Got people don`t let me skip sci pratical becos skola is impt and dont waste my parents money.  Nt fair.,0
"i lost all my friends, i`m alone and sleepy..i wanna go home",0
"Emergency Radio for iPhone is awesome, listening to Johnson County Sheriffs live scanner stream",1
should not have waled past the Quad! I want to be outside having fun.,1
"Went to get dog from vets, theyve stitched her ear, charged us for it but she still bleeds like a waterfall everytime she moves. D: WHY!",0
 Sorry RB is on PS3 for me,0
Knew she was an idiot..,0
 nite nite bday girl  have fun at concert,1
just had a great dinner with my wonderful girlfriend.,1
 I can`t wait to see yall Friday !!!! I hope I meet u guys!! That would make the night even better,1
Gees can this week get anymore horrible....now i cant go to spain,0
" Where`s yummiest Pan Mee? For me it`s behind Dance Center, Ipoh Garden South. and i miss it",0
mufasa!!!! warriors or the OCEAN!  hahahahahaha,1
"_OfOz cool, catch you laterz!!!",1
whoohoo! just went to get movies and junk food  its a womens night mwahaha >,1
" you`re welcome char, glad you liked the cake, it`s pretty simple you should give it a try",1
Just got back from the grocery store. Now I`m starving and can`t find anything to eat!,0
never trust someone else`s battery operated power tools when you`re in a hurry,1
 oh ok kool  keep me informed bout that checked ur paged its nice,1
mmmmm my hair smells guuud.  the wonders of 'pantien' ;D,1
 so i spoke too soon.... & my weekend may be delayed for like 20 more min  aaaah i gottaaa get outttt of here b4 i lose it,0
  NOooo FB has been good to me..especially for the love of conversation,1
 I tried that but I can only use import/export for contacts saved locally on my Outlook. Thanks Though,1
" Oh, he`s hilarious. I`m just commenting on the fact that he`s there so much.",1
Only have 80  followers... So sad.,0
 nice capture,1
had plans with people but they cancelled...now what to do?,0
"this hole twitter thing is new too me, its not letting me change my picture so your stuvk with the wee stpid thing for now",0
watching Army Wives and it always makes me cry,0
 http://twitpic.com/4jf4m - Very interesting head gear. lol.,1
Back home  Had a great time!,1
 That doesn`t sound fun,0
"excited about CWPM tomorrow.. only one member is going but still , its a good start",1
"I`m off to bed. Head just won`t stop giving me pain. ahgg.. Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro",0
**** elora danan are breaking up  too and im missing their last nsw show too  def need to hit up melbs !! someone come with ?,0
"I`m struggling today...Nola woke up at 3:30, so I`m running on no sleep.",0
 www.youtube.com/watch?v=CyJvgnP9-vA sowwwwyy! U girls make me twisted all time,0
 God bless you my dear friend...,1
 How did we just get paid and still be broke as hell?! No shopping spree for me today,0
why does  never reply to mee  he must really hate me :l,0
happiest girl in the world.  best weekend ever and I can`t wait for next weekend either!!!  so grateful for all my blessings!,1
is crying..because the school years over  i wont get to see my teachers!  i wont get to see johnathan.......,0
 You can`t make it down to NYC at all when I`m there huh?,0
My knee is killing me,0
Getting anxious for Blink- 182`s new album!,0
I havent ben on here n a while...  sorry but im bac now so hit me hup,0
Had a dream I brought  and  to kings island. It was pretty sweet. Bummed they`re in poughkeepsie 24 hours before me,1
went to the dmv today.....some things never change,0
"I`m feelin sad, depressed, lonely, unhappy all at once. Rwhats wrong with me",0
 Agfest? it was pretty awesome.. loads of people were there lol,1
" dont be gloomy...go out and get urself ice-cream.or gin,whichever",1
I am so jelz. I want a house. >,0
 WHOO HOO. Congrats on getting under 200lbs,1
" I know! I can`t go either...it`s sad  She needs to come back to MI asap, haha",0
" I need horror to be lovecraftian actually, not enough weird horror movies.",0
Fighting with Nagios configuration.  Great tool but the config is a bit of a labour,1
its my birthday.....happy birthday to me!!!!,1
 you are just wrong!!! Now you`ve come to brag with a full belly??? Smh ...,0
Guess this is a 24-48 hour maintenance.. I`m so sad I miss my friends,0
 TY. Just a long tiring day filled with expensive plumbers and work  needed CALGON. Hope you &  have an AWESOME weekend!,1
Food @ Cheesecake Factory w/ Travis. He lost his passport btwn SD and LV.,0
Way to many people were crying at the school picnic and now I have to decide if I want to go back or go to public. I`m confused and sad,0
happy birthday to ,1
"Just cross `cause I`m stuck twiddling my thumbs now, ugh",0
 Don`t be mad at me.  Please? ::puppy dog eyes::,0
 I was hoping I could just drop them into ~/.vim so both Vim and MacVim could share them,1
Is sad when people`s phones are dead,0
madd bored,0
" wow. have a safe trip back home  and we`re all begging you, please come back to bloomington as soon as you can!",1
I love my big brother very much.,1
"  Thanks Sissy!!!!!!! Be sure to check ur Myspace tonight, It`s gonna be Something! Luv Ya!!!!",1
" yeah, that was my point >.< please dont make me feel worse than i do",0
" Tis a book...called Love, **** and Tragedy. Highly interesting. Influence of classical on modern world",1
 sure. But be careful also of making statements that we don`t do it. Parallel ideas do happen. I`ve seen it myself.,1
Ugh. Too much happened today. I really need a hug,0
  lure her in with a foot massage!,1
 I haven`t had a good homemade flour tortilla in ages.,0
Good episode of Top Gear tonight.,1
  i think my niece got me sickee  lame.,0
I love when i have time for starbucks,1
HOMEWORK  BORRIING,0
listening to some bands recommended to me by Sarrah  i really like the friday night boys <3,1
The  3d movie was amazing but a little to short  i wanted more!!,1
"New pollster data on party identification in the United States : Democratic (36.7%), Independent (33.5%), Republican (26.4%). OUCH.",0
 HELLOOO!!! How are you?? Gosh I miss seeing you around. Thought of you last night when I had some amarula,0
My new camera... http://tinyurl.com/l8pde3 ... RIP my hot pink Polaroid i733,0
 aww  but we miss you here in the USA.,0
yay cheerleading when im sick. its gonna be a fun  night peoples,1
Yum! Whole box of cookies for me,1
awwww bless her  she needs another chance.,1
" naw, it doesnt match up LOL and i have no shenanigans to discuss...  but i did do the thing...",0
" sux, I`m thinking of being an accountant. Mad monies! I`m a middleschool cafeteria manager  (25k/yr)",0
_Hall Is that why you aint answer my call? Thought we were homies!?,0
i feel sad for you elizabeth.,0
is a bit tired. I blame the rain.  http://plurk.com/p/x2jc9,0
Watching Dr. Phil`s special on same-**** marriage. It`s sad how ignorant some people are,0
I wish I could twitter from the BOOK EXPO but the reception at the Javitz is horrible....,0
" yeah, I just realise the organiser dun let performing artist/djs drink on stage  tight malaysian laws n rules here",0
Is on her way home  aloha and good night everyone!,1
" hah yeah, its that bad, not gonna lie. :o Have fun",0
"Woke up and it`s bank holiday monday, so no college. got a text from tom via jason`s mobile earlier today, so i`m hoping they turned up.",1
"_at_work agree totally, think though if we can take a point off Everton and Liverpool beat Man City we are happy days",1
back home early for once  - wow this thing is getting addictive..................**** u phil XD,1
 That`s the one. I wish I have a video compilation of `s thrusting,1
_crisis deathmatch? I don`t have that game. Plus.... I`m not really good at any games  lol,0
Watching Ryann!!  Gonna be a grand day!!!,1
 *waves back* Have a good day,1
Very sad that my camera is in the hands of the Geek Squad. 2-3 weeks!,0
76 long and painful miles today.  knees ache.  approaching 50 years is rough. not accepting it well.  3 glasses of draft helped.,0
 LOL!  Too true,1
didnt do my devos...  hopefully my day doesnt suck because of it.,1
"Just came back from my first city rooftop party  Man, even when you`re next to THE New Yorker Bldg, it still gets pretty windy up there.",1
 yeah.. I left cause my pc can`t run the client anymore. I had thought I would have a new one by now..,0
"Sometimes games are cruel because they`re not real... like last night when I won $128,600 on Wheel of Fortune",0
which was so UNLIKE the POs in oakland. they hated me,0
" Good plan, Peg --plus I like the sound of 'Money Monday'",1
"wow, i broke my toe today on a stupid piece of concrete!  LAME! job searching then sight seeing with Brittany.",0
_twist86 **** is picking up!,1
 serio barroca?? parabens!!!!!!! May the 4th be with you!,1
"Scary lightning and thunder  I`m glad it`s over now. Going to sleep, I hope I`m not late to school tomorow again. Haha",1
Is Going To Buy A Wacom Today ... Goood Times,1
  and what did i do to u kk thanks,1
"_Beez - I`m 20% hetero-challenged, but still didn`t care for 'Milk'... I thought it was boring.",0
"chilling on the sofa, I hate vaccinations, I feel sooo ill",0
i hate it when my bff is groundedd  boooooooooo,0
31 degree centigrade is much hotter than 30 degree centigrade,0
" Have a wonderful weekend at home! Good day today (it`s Friday!), but no Otalia today (*tear*)  Lots of love to you!",1
   Bummer.  I hope it doesn`t continue too long.,0
sitting at home being bored.......,0
" Oh how cool!!!, ok so for your head just laydown and put ice on it, that should heep the swelling down, I feel really bad",0
 can`t believe i wasn`t following you! am now  have an anatomy prac tmw so tonight i`m all about structr of the lwr limb,0
speakerphone with the bestie  love that kid http://tinyurl.com/qxyc2n,1
"Hey #socialmediatv  - I`m new here  - is this a recorded show, viewable later too?  thanks  (Social Media TV live > http://ustre.am/2NjV)",1
 That`s love.,1
 Oh I beg of you to add just a 3rd nite in Dublin in October... PLEEEEEEEASSSEEEEEEE,1
doneeee wheeee hahaaaaaaaa so tired and sleepy  peter u suck not coming to my bday!,0
things are looking better and better! i think i might be quite happy,1
it`s ridiculously warm in bed,0
Work till 6..then dreadful tv shopping cause mine broke,0
 is making everything fabulous tonight,1
"Fab wedding yesterday, feet still sore from dancing so must be a good sign. V glad to wake up in my own bed this morning",1
I hate going to work on nights that I`m in micro.   At least I get to work with !,0
uhh I wish someone would include me in their follow friday - would be great to get more followers,1
Happy Star Wars Day! May the Fourth be with you.,1
I`m pondering lunch at Shane`s. I think. I can already hear people whining about it...,0
says gud eve guys.. lets play poker yeah!! cant read my poker face  http://plurk.com/p/sw4yq,1
Stunning weather today/this afternoon/now - couldn`t ask for better!,1
"Hi Charlie, thank you for following me! Nice to know there`s another Ollmann in the new world...",1
" It`s simple for those who know how to use it hahaa, i`m glad you`re okay  **** x",1
_nicole http://twitpic.com/4t6qx - i have the exact same pic except it`s my hubby & my chihuahua tucker   very cute.,1
 cool and aww,1
"_leslie I love the video!! You are inspiration Mr. Leslie, can`t wait for the new album still rocking the debut.",1
 You`re welcome.,1
texting my friends and being bored...   gosh i hate rain!!,0
 No. Its a bug  in coding. Go into the forum then do reg. Let me know if that work!,0
"Am i really hyperventilating over my hair???  yes, i most certainly am.",0
"i have twitter, sooo i`m pretty **** cool now",1
"Feeling very grateful for such a great Mum, and family",1
 That`s me set up for an exciting Sunday lol,1
"has just come back from horse riding, what a brilliant day",1
"hurt my left knee somehow last night, hurts to walk",0
"@_Toki_ the wee girl started crying and her mum came on, was such a shame",0
 how sad! are you saying that I`m fat?  *tears*,0
After work....Hillcats game!   .25 cent hot dogs haha,0
i want so bad to go to the mcfly`s concert  anybody up to go with me?,1
 welcome back chica! hope you had a nice break,1
misses Nanny.,0
 Miss you my dear,0
Boooo Animal collective is already sold out.  Guess I`ll be missing that show,0
ok so this eye doctor guy is taking forever and i`m sitting in a cold room by myself...what? A jerk!,0
is terrible at saving money..,0
 http://twitpic.com/4jam0 - Oh it`s so beautiful! I`m happy you had a great time! Heartz,1
" nice song, where did it come from ?",1
_Guy Me neither  But itï¿½s getting better,1
"Nice place to eat in sao paulo, brazil  http://twitgoo.com/28hh",1
 Depends on what they want for it....I`ve become poor again,0
not having a good day..one bad thing after another,0
Working during graduation. What a shame.,0
    the hills is gunna be so different!! gl with your designing etc.,1
i miss my husband,0
is excited!  http://plurk.com/p/stk04,1
" #TFARP *takes a moment to translate, then nods* You`re quite welcome.  Also, dear, it`s probably best if you stay here again-",1
 Sorry to hear ur flight got cancelled  that blows!!!,0
 Ohh.. #twpp is falling silent..  I was waiting to track ur US version.. Next time maybe.. Btw sunny california sounds good,1
"_**** awww, that sucks",0
"CCï¿½s video for Long Gone premiers today on yahoo, dont miss it: http://new.music.yahoo.com/videos/premieres/ AWESOME video and version",1
 how crappy for him,0
"In math class now, about to shoot myself because its so boring.",0
" hey! negative on the primatech, this handle`s been on the tubes for a decade longer than heroes has",0
!!! Tell us your experience! I Loveeeee Youu!,1
Why are the sinks in hospital toilets so low? Now the **** of my grey suit is spattered with water! Just in time for Physio,0
 He was my reason for even going too haha.  Shaun of the Dead was too epic haha,1
Can`t sleep...so I`m watching HGTV. I`m afraid infomercials are about to take over,0
 well if i use all my tweets will be the push to make me go to the shop. and by the time im back it will be over hopefully,1
" hope it isnt too hot a summer then.hows little one today,being good i hope.lol",1
 oh sweet! I`ll definitely check it out when I get the chance...,1
now we are cuddling.  girl cuddles are so fun and soft,1
shecky95   Happy Moms Day to u as well and many more to come,1
 that blip is NOT to be misconstrued as qs on last night`s convo... it`s just a song i really love & that rocks my morning,1
"My boyfriend just broke his wrist, now he might need surgery  im so nervous",0
 I`ve got 18 yr @ home & 26 out the house & they`re always here! AND they bring FRIENDS! WHY?  Hope you have a blessed Day!,1
" i hope so, recorded the pit/was game to find out it didnt record... lucky it wasn`t the leafs, i woulda lost it by now",0
 Enjoy the ride,1
Its sunday morning and birds are chirping. Hoping for the best and praying that its the best.,1
 hi my name is Chelsea and i respect your opinion when it comes to dwts. you were great on there too!,1
 I listen it right now - so much fun!!!  No I just have to get it somehow,1
: aiaahh.. poor u  tell ur mom already?,0
  oh man i wanna be in the bay asap! Thank you   Have a great day!,1
"i am boooooooored, theres nowhere to go",0
"Happy Mother`s Day to all the mommies out there, be you woman or man as long as you`re `momma` to someone this is your day!",1
Fun is being had.,1
Had a great talk with Tony this afternoon... we`re going to give it another go,1
watching a movie and rocking my baby kitty who is asleep in my sling hanging from my neck. So cute,1
_pinkapple Not much on for the weekend here. Off to Knox shortly & definitely must get into the garden. It`s a wee bit neglected.,1
 ****,0
 cant believe tila tequila was in ct and i didnt know... so upset,0
So bummed that I can`t see LTJ in June  hoping for a UK yoke soon,0
"can`t wait to see `Transformers 2`.. C`me on, Shia! Yippiee!",1
" happy birthday keshia, keshia, bo beshia",1
" uff, ble litt trist av ï¿½ lese den siste tweetsen din  the challenge prooved too be tough!! :`(",0
 Yeah! Thanks! I`ll be back in soon to see what ya got!,1
 thanks Janis,1
" Omg. I am so sorry. Sorry, I never know what to say",0
i cut my hand open!!!,0
Back at home. At the moment Iï¿½m speaking to my aunt on the telephone and Darius is neighting in the backround... Miss my little horse,0
" Hey girl, yeah I did..thanks a bunch!! I haven`t started downloading them yet...I totally owe you.",1
 yep  but I`m going better now,1
"Husband Went off to bed, now off to missing him again until he is off again Tuesday",0
 welcome aboard my friend... the fans are gonna LOVE ya here,1
 Sorry we couldn`t get the project working with the windoze laptop  but a ton of folks came up afterwards and saw it running,0
'Ooh-ooh... it`s SHINY'. An dmore awe-tastic quotes from THE BEST ANIMATED MOVIE EVER coming up,1
" well you MY man, you and your truck are 900 too many miles away!!",0
"I think I messed up my back, its been like this all day",0
 hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local.,0
TGIF... Hubby dragged me out to buy car parts. I am tired n cranky,0
"I also think that I`m talking to myself now. Okay I need to get to bed. BTW, I miss my brothers.",0
 Love to but can`t swing the 11 am  I would more than likely do an evening tweetup in the future!,1
 this is very true about ! but you do have to admit it was pret-ty funny! im bout to go you tube it!  lol,1
"Done Jack in the Green today, it was good, a killer walking up the West Hill though! Listening to Will and the People",1
 i dont think you can vote anymore! i tried,0
 I`m sorry.,0
Got to reconnect with some dear friends tonight.  I am so lucky to have so many great people in my life.  I am blessed,1
 Ready and waiting Donnie   We love you too,1
i feel like dyeing right now...,0
out enjoying the weather before i have to go to work.. last shift with ,1
Greg:Showing my friends AudioBoo http://audioboo.fm/ Everyone seems 2 love it. Ta for the headzup bro. So need 2 get iPhone. Roll on June,1
has to do two 50 page assignments this weekend  there goes any chance of relaxation!!,0
  Just amazes the heck out of me still....this 'internet thing',1
All my loved ones are leaving on Sunday..... sad,0
 heard through the grapevine that we might see you around today. Looking forward to meeting you.,1
Haha. I just won a $1000 bet. I settled for $100.  Not bad.,1
" if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",1
Tried to do an Audioboo recording but it` distorted due to the high volume  #OBS,0
"Aaaa! I need to work today, Why cant i ever get the weekends off? It makes me want to cry",0
"Not smoking sucks sucks **** SUCKS, I want a cig",0
 awww  thanks lol - ermm what happened to the studying !? ha ha,1
Guys. Just got someone with saran wrap. Tuesdays video shall be awesome,1
Training #Stud-Life: A fost Tiberiu Lovin la noi. Am aflat ca sunt imbecili peste tot. FUN,1
why is it so hard to find good house events in the Sacramento area?,0
" def see ya tonight, we must get some RN photo`s, I didn`t get any yesterday  lol! And thanks for doing so, please don`t forget!",1
 I`m sure you`d consider it if they offerred the right price,1
is sad she is going to miss the Dream Team party... but i didnt RSVP in time.,0
"is sore from weight lifting  However, it`s the good kind of sore that gives you man-**** you can move with the power of your mind alone!",1
good afternoon.  http://plurk.com/p/suyev,1
 I treat my hair so badly. It`s revenge for it turning grey prematurely,0
"In Y!M, when you sign in and sign out repeatedly, you`re not annoying.",1
I ate a foot long from subway like an hour ago! OMG! I`m happy and full. I hadn`t ate since b-fast.  happy Lis.,1
Aaaaahhhh.... Friday!!!! but.......     Funeral at 5,0
 haha yay We love you too Mr. Shane Dawson,1
Wow what a storm we just had!!! Now no power,1
Just planted flovers in the school garden with my 3 yr old...VERY MUCKY but GREAT FUN,1
I love the video for Da Funk by Daft Punk,1
"It`s a good day! The lake is a mirror, the kids are happy, and I get to clean the cabin today... Err two outta three ain`t bad!",1
 I listening Your album on youtube. So awesome. But i can`t buy it,1
  Ha!  I dunno about standing anything up.  Very very rough today.  It hurts to talk.,0
 you are adorable,1
 I second this !!,1
getting dinner ready not much going on in my life it seems,0
Happy 2 b out of school!!!!!!! People just piss me off sometimes,1
"Just had my teeth checked, now my eyes. I`m dying for a coffee but can`t drink for an hour.",0
 I know right  but hopefully something comes up though,1
 lol  ****...I love those things too,1
"Again, I`m stuck in traffic jams ... Somewhat starting to be the same situation every day. That`s sad, really",0
 thanks  scared of dentists.. looks like I am going to have to get over it and go,1
becoz of leg sprain nta ble to do proper wrkouts. Worried shud dis hapen wen i satrted dieting...,0
 I get to go to coffee now  It`s no fun. I hate it too!,0
Ordered a new computer! Unfortunately it won`t get here until the end of June.,0
" loving the shoes perez, looking fine as always  oh,and lady gaga, what can I say. Outstanding!",1
"rt  #barcampbkk3 for entertainment at night, bring your favourite mp3s .. there should be a way we can enjoy music together",1
"I got a text from this guy who I don`t like, and who has the same name as the guy I do! How disapointing!",0
  i jus listened 2 `not okay` it`s nice i lik it.. I`ve been thinkin abt thomas throughout e whole song..  luv ya,1
" I created a monster! bwahaha! oh, and I got your baby home safe and sound.",1
 hey Momma Cherri`s site is still active: http://www.mommacherri.co.uk/ I`d love to go too one day,1
good morning - thank you for my hot cup of tea ,1
Not to mention hw fat ima get frm wrk n here.,0
Dow futures up 60 points in over night trading. Looks like May is off to a good start so far  /f,1
I don`t know what my Mom gave me to clean my Macbook with but it is SO white now. It was tinted grayish blue from my black desk.,1
each day is a new beginning,1
**** you rhinitis! boohooo my poor nose,0
 Cherry Italian Ice is my fave. I want to get the local Ritas on Twitter so they`ll send out the daily flavors.,1
 I`m ready homie..actually ima be working,1
Bank holiday = rain. Superb. But a great excuse not to start gardening in the jungle at the back of our house. Eating it is then...,1
_beag     I hate cat pee.,0
"your saaaaafe with mee(8) **** epic times again last night  old friends and new friendships, good way to kick off this month!",1
YEHEY SUMMER!!  so exciteeeddd.. balme it on the a-a-a-a-a-alcohol.,1
 Very funny Thanks,1
#Java is not working - hmph!  Can`t upload photos to #Facebook.,0
Poor Nicole just absolutely DESTROYED her cell phone,0
" (2) in commentary  , I was with her, was sad, very sad",0
 Hope you`ve reviewed them on my site  http://snipr.com/hble5,1
" i miss that place, but miss wegmans even more. whole foods != wegmans",0
The moon is sooooo pretty,1
"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj",0
"GoodMorning, Hope Everyone Has A Beautiful Day Today  x",1
" hmm, okayy, im really sorry to hear about it  why do you thikn she would have done that? :S",0
"i changed my picture  i am soo screwed, i have an assignment due tomorrow that i havent started, i just cant concentrate argh",0
"looking for my sister on facebook, miss you yani",0
thank/ u guys so so much for helping me out on the followers thing! but im probably not gonna win cause i dont have 100 followers yet!,1
bad timing- a new mommy just called for newborn pictures and I can`t fit the baby into my schedule no matter how hard I try,0
Oh no it`s storming... gotta get off the computer.,0
"Yes, I love tea. If that makes me typically English then so be it",1
" ohh, ouch",0
" Yeah, that was my thumb last night. Sorry",0
"Happy 'Star Wars' Day, Twitters.  http://migre.me/SiE :*",1
"Wathing Dollhouse on Hulu, eating the special from El Taquito and a beer. B-day week is going well",1
i`m done.haha. HOUSE MD marathon ulet,1
 Around better..  How are you ?,1
" no, sry, didn`t feel well at all. but there`ll be another change I believe  hope FFK09 was fun with lots of inspiring input.",0
i dont want the seniors to leave,1
"yay sing it loud wed, fall out boy, all time low and cobra starship on friday  WIN",1
or even NOOOOO NOT THE SECRET NAMEREBECCA PLEASE,0
 what?? can`t believe it,0
"What a day, 12 hours work  But I`d really like my job, it`s fabulous :b",1
_KHC wooow. lucky XD my break is gonna end. my classes starts @ june 4,1
"oh dear, I`m being followed by someone that claims to help you stay young  the end is nigh",0
  how great is that!  Nice to meet you!,1
i should have run today  but i let my slight aches be a bad excuse    i`ll make it up tomorrow go 5.5,0
Why is it that 'shipping & handleing' are soooo expensive??? It is more than 50% of my entire order! Not ordering yet.,0
wtf come i need this day to go by,0
I wish I could get my nails done  stupid job,0
"sooooo, i just dropped my phone.  don`t text or tweet me, i`m currently banging my face against a spike covered poison ivy infested wall.",0
wonder what white supremists have to say about this  I abhor racists. http://bit.ly/Rd31F,0
Fuccin bacc hurts now. Just dragged the long blocc on a piece of wood. From the corner to in my garage.,0
is sooo stressed about everything I have to do,0
OUCH! my earphones just shocked me,0
"the downside of getting TDL 3 days early is that i won`t have time to read it til next week anyway!  but still, hurrah *clutches it close*",1
 FOR REAL!  Isn`**** exciting!!!!,1
I just realised how much i love sundays,1
"House season 5 - good stuff  time with GF, priceless.",1
 me and dee mack talking about your baby!  She`s almost all grown up!,1
 Thank you!  The best to you and yours tomorrow... I hope you all have a lovely day together!!,1
Wow. So I hate Staples right now. Majorly. Thanks for being complete fucktards and killing our productivity,0
" Many thanks, mate",1
Gotta get ready to leave....Alec and I are going hunting outside of Volterra. This should be fun.  Talk to everyone later.,1
" Oh whoops, my bad",0
 thank you! need to pass my test first,1
last night in cork  and come tomorrow i wont even remember it... double sad face  haha... in the words on lily allen.. NOT FAIR!,0
i love you more than you`ll ever know.,1
Happy mothers dayyy all mothers especially mine,1
13 hours til i`m on a plane. Ahhh yay,1
My chick wont shut up  Will only stop chirping if i sit with the bloody thing.,0
  There isn`t any right now. They need to make more. Sorry.,0
 he totally got you! ;) i think it`s awesome.,1
Today was horrible. My sillyness caused me a whole lot of stress and head ache and it ended up ruining a beautiful sunny day.,0
 BabyLove em homenagem ao Baby D,1
 yeah I guess so  it makes me very sad though becase the disc is scratched!,0
 have you check oceanup?'miley cyrus justin gaston fight after lunch' you ok with justin?hmmm.im with you whatever happen,1
omg maddie in holby is dead. Gutted. loved Nadine lewington and really wanted Maddie and Clifford to get together,0
@_AlexaJordan sigh. come to Sac please. it is the Miami of the central valley.,1
Blackout in the city is never good,0
I meant looking like a tiger - stupid predictive text,0
Sunburn on my knees,0
"Allergies  sun is out, wearing shorts.  Stuck with my advisory the whole day.... This should be boring. Except fun. If people make it fun?",0
I really like Lady GaGa`s 'Paparazzi'...  #whatshappening,1
 Congrats on the knottie man!,1
iTunes upgrade reset playcount to zero  How will I know which one of 143 Hasta Siempre versions I liked best?,1
 they are having a closing down sale !    does not look good.,0
the fact my room is so hot is making me feel sick,0
Really sick,0
" have a nice time, with plenty of dreams",1
Happy Mothers Day!  Love your Mom...,1
"Hope everyone is okay, especially Americans who are affected by the fire or the Swine flu(h1n1) . OKay, I should pray for them",1
